vector_store_file_id,file_id,filename,status,size,size_bytes,created_at,created_timestamp
file-AXaJ1wEV6TeejeadXPkkJz,file-AXaJ1wEV6TeejeadXPkkJz,article_7457215284377.txt,completed,1.88 KB,1921,2025-10-21 00:18:04,1760969884
file-HUZkhYQNMkKUKVEhhVipV6,file-HUZkhYQNMkKUKVEhhVipV6,article_7559040994329.txt,completed,1.08 KB,1106,2025-10-21 00:18:01,1760969881
file-BbnEXXWaErcnWWwfn6Qrgm,file-BbnEXXWaErcnWWwfn6Qrgm,article_7762173412505.txt,completed,8.05 KB,8239,2025-10-21 00:17:58,1760969878
file-VeERrKdBkihnmsENx6BSRR,file-VeERrKdBkihnmsENx6BSRR,article_9823146504473.txt,completed,1.75 KB,1787,2025-10-21 00:17:53,1760969873
file-V3uvXDor4HQo3uEFrVGCpc,file-V3uvXDor4HQo3uEFrVGCpc,article_11080584329625.txt,completed,6.99 KB,7155,2025-10-21 00:17:50,1760969870
file-1sqc6sLKZxEi6jwNw1mw1h,file-1sqc6sLKZxEi6jwNw1mw1h,article_11205709691161.txt,completed,11.62 KB,11902,2025-10-21 00:17:46,1760969866
file-2VCdq2986j8gcghJuEQHD9,file-2VCdq2986j8gcghJuEQHD9,article_11302388655257.txt,completed,7.44 KB,7617,2025-10-21 00:17:42,1760969862
file-1B8zTbMH9dpi1NYk7BgXwY,file-1B8zTbMH9dpi1NYk7BgXwY,article_12234810643353.txt,completed,4.25 KB,4348,2025-10-21 00:17:39,1760969859
file-HT6zyQK1t9WyNcVcnaBWmt,file-HT6zyQK1t9WyNcVcnaBWmt,article_15633626922265.txt,completed,1.64 KB,1684,2025-10-21 00:17:36,1760969856
file-56wE5GNVtfJKa6U3TQy4co,file-56wE5GNVtfJKa6U3TQy4co,article_15900236759321.txt,completed,2.16 KB,2213,2025-10-21 00:17:32,1760969852
file-KM64YpcAG85RApJzNaN8sn,file-KM64YpcAG85RApJzNaN8sn,article_16089881357465.txt,completed,836 B,836,2025-10-21 00:17:29,1760969849
file-6gMg5E9NP4wMpr7g5G3DjH,file-6gMg5E9NP4wMpr7g5G3DjH,article_16738816423449.txt,completed,1.86 KB,1900,2025-10-21 00:17:26,1760969846
file-3FWQCtaDYDaavgacwDdSwo,file-3FWQCtaDYDaavgacwDdSwo,article_17260982209817.txt,completed,1.36 KB,1396,2025-10-21 00:17:21,1760969841
file-BtaMAsMKqmpmEv3V6VJDfT,file-BtaMAsMKqmpmEv3V6VJDfT,article_17444797652249.txt,completed,10.29 KB,10538,2025-10-21 00:17:15,1760969835
file-7kbQ6imT2LiB8TwuP7bzum,file-7kbQ6imT2LiB8TwuP7bzum,article_18127330042521.txt,completed,23.33 KB,23894,2025-10-21 00:16:57,1760969817
file-NkDkGshbwJ2f3VKGV3WNhq,file-NkDkGshbwJ2f3VKGV3WNhq,article_18763735509401.txt,completed,14.47 KB,14818,2025-10-21 00:16:45,1760969805
file-6DqjxQo54NgQXHPa1R9jXo,file-6DqjxQo54NgQXHPa1R9jXo,article_19477518429337.txt,completed,1.37 KB,1407,2025-10-21 00:16:42,1760969802
file-XcoDnWcyubHUmNVZhMsdQt,file-XcoDnWcyubHUmNVZhMsdQt,article_20043707627161.txt,completed,1.70 KB,1739,2025-10-21 00:16:38,1760969798
file-1uNzcvrDA3vGzcJjDqdWbv,file-1uNzcvrDA3vGzcJjDqdWbv,article_20405993037849.txt,completed,1.62 KB,1664,2025-10-21 00:16:34,1760969794
file-RhWpHPpu59ZDrBdRHkQdSc,file-RhWpHPpu59ZDrBdRHkQdSc,article_20733196558873.txt,completed,3.20 KB,3280,2025-10-21 00:16:30,1760969790
file-3GfwUjzWkhSCZJEz52qHkX,file-3GfwUjzWkhSCZJEz52qHkX,article_22318513509017.txt,completed,12.39 KB,12686,2025-10-21 00:16:26,1760969786
file-QtqAA6w243NVzTzkDAuqnp,file-QtqAA6w243NVzTzkDAuqnp,article_23163411202841.txt,completed,1.88 KB,1927,2025-10-21 00:16:23,1760969783
file-XimjYXpe3448sA2ayQAqkZ,file-XimjYXpe3448sA2ayQAqkZ,article_23432190089369.txt,completed,9.85 KB,10084,2025-10-21 00:16:20,1760969780
file-NVxXVnFKUbanY4hqVcyXH1,file-NVxXVnFKUbanY4hqVcyXH1,article_23491225778073.txt,completed,8.28 KB,8476,2025-10-21 00:16:17,1760969777
file-9ajPdFkXDnRWBNf43ps5cN,file-9ajPdFkXDnRWBNf43ps5cN,article_23637473248025.txt,completed,7.69 KB,7872,2025-10-21 00:16:13,1760969773
file-JT1TQztF3X8Rk4TiWSARay,file-JT1TQztF3X8Rk4TiWSARay,article_24206492633497.txt,completed,5.61 KB,5741,2025-10-21 00:16:10,1760969770
file-J5KyJjmPTdGzcRtHy4yLWn,file-J5KyJjmPTdGzcRtHy4yLWn,article_24523366605593.txt,completed,1.10 KB,1127,2025-10-21 00:16:07,1760969767
file-YMa186e2j5oDz3ZAvUCsvp,file-YMa186e2j5oDz3ZAvUCsvp,article_25029148995737.txt,completed,3.14 KB,3218,2025-10-21 00:16:04,1760969764
file-WsrN1K3iFMtG47bWbTtDVA,file-WsrN1K3iFMtG47bWbTtDVA,article_27697082254873.txt,completed,3.04 KB,3109,2025-10-21 00:16:01,1760969761
file-MBb2inA9xPW7Yq2RcuPdxr,file-MBb2inA9xPW7Yq2RcuPdxr,article_28420972758297.txt,completed,1.91 KB,1957,2025-10-21 00:15:57,1760969757
file-94pM8xr6YYmr6kzFERaj8J,file-94pM8xr6YYmr6kzFERaj8J,article_28513364183961.txt,completed,19.50 KB,19973,2025-10-21 00:15:54,1760969754
file-2WAJ7JpH7Jmj2GHWdPV2PC,file-2WAJ7JpH7Jmj2GHWdPV2PC,article_28812449975577.txt,completed,5.98 KB,6124,2025-10-21 00:15:52,1760969752
file-DT5T1WaFBDQSPCm3V6RAnn,file-DT5T1WaFBDQSPCm3V6RAnn,article_29280715413401.txt,completed,9.08 KB,9303,2025-10-21 00:15:48,1760969748
file-Rwcoi2a3gbA1qfDgvdNUC8,file-Rwcoi2a3gbA1qfDgvdNUC8,article_30338802180761.txt,completed,3.81 KB,3898,2025-10-21 00:15:45,1760969745
file-E8oEs3obdNgGEAcs7SK4ZG,file-E8oEs3obdNgGEAcs7SK4ZG,article_32390849745817.txt,completed,6.74 KB,6897,2025-10-21 00:15:42,1760969742
file-EYs4BPauCXHMbCJcnRMMRQ,file-EYs4BPauCXHMbCJcnRMMRQ,article_35514051689881.txt,completed,15.37 KB,15740,2025-10-21 00:15:38,1760969738
file-S3Rr7YtztPrFrFtnvebRDU,file-S3Rr7YtztPrFrFtnvebRDU,article_35956322772761.txt,completed,1.38 KB,1417,2025-10-21 00:15:35,1760969735
file-8WfFtw2eCB4JYsKiQQBukw,file-8WfFtw2eCB4JYsKiQQBukw,article_37294623807257.txt,completed,6.86 KB,7027,2025-10-21 00:15:32,1760969732
file-Ve5mfgcE7G9QsSPi1FUXBa,file-Ve5mfgcE7G9QsSPi1FUXBa,article_37912647622553.txt,completed,8.57 KB,8779,2025-10-21 00:15:29,1760969729
file-DQVwLBJxCdpwWVXf6AgrBx,file-DQVwLBJxCdpwWVXf6AgrBx,article_38663836550553.txt,completed,11.78 KB,12066,2025-10-21 00:15:26,1760969726
file-RVMyxFYJtpQEN5X6dZM3ho,file-RVMyxFYJtpQEN5X6dZM3ho,article_40039714082201.txt,completed,7.11 KB,7284,2025-10-21 00:15:22,1760969722
file-UxkmzGAUuK3SyGEzLVNWtW,file-UxkmzGAUuK3SyGEzLVNWtW,article_40940668381465.txt,completed,3.09 KB,3160,2025-10-21 00:15:19,1760969719
file-Ei3vHZpfR8LHD5CUTHkuc7,file-Ei3vHZpfR8LHD5CUTHkuc7,article_43591734449433.txt,completed,6.37 KB,6524,2025-10-21 00:15:16,1760969716
file-8jfLJ3XWoKEjpewkHaqxaA,file-8jfLJ3XWoKEjpewkHaqxaA,article_43644089256857.txt,completed,2.29 KB,2344,2025-10-21 00:15:10,1760969710
file-MX5JXY6bCHJWccPtFStLEc,file-MX5JXY6bCHJWccPtFStLEc,article_46036365168281.txt,completed,7.27 KB,7446,2025-10-21 00:15:07,1760969707
file-8p7ee1aK69H4a9LUaNAhvQ,file-8p7ee1aK69H4a9LUaNAhvQ,article_46043040933785.txt,completed,6.28 KB,6433,2025-10-21 00:15:04,1760969704
file-Rp4VzaFYFbQyc2ohnMZfZn,file-Rp4VzaFYFbQyc2ohnMZfZn,article_48337970425625.txt,completed,7.43 KB,7611,2025-10-21 00:15:01,1760969701
file-GaXp28yPtwL8pjB3EemBrC,file-GaXp28yPtwL8pjB3EemBrC,article_50082807985817.txt,completed,2.71 KB,2772,2025-10-21 00:14:58,1760969698
file-DJ5awUUQajsz2HfLuZJGrQ,file-DJ5awUUQajsz2HfLuZJGrQ,article_50088318450969.txt,completed,1.80 KB,1843,2025-10-21 00:14:55,1760969695
file-By7HMAQpgYKz6DSemB6ZWt,file-By7HMAQpgYKz6DSemB6ZWt,article_50118557147161.txt,completed,4.34 KB,4443,2025-10-21 00:14:52,1760969692
file-XRAEKtuVmhMKVJ8qTz8UV3,file-XRAEKtuVmhMKVJ8qTz8UV3,article_50734650015513.txt,completed,9.91 KB,10143,2025-10-21 00:14:49,1760969689
file-6z4r23uikZXtBL7DdCrtY2,file-6z4r23uikZXtBL7DdCrtY2,article_50761848506137.txt,completed,11.00 KB,11263,2025-10-21 00:14:43,1760969683
file-9PjPVtSnpnGdXVrWm1oS6Y,file-9PjPVtSnpnGdXVrWm1oS6Y,article_360017939432.txt,completed,1.76 KB,1803,2025-10-21 00:14:40,1760969680
file-98Sgw4cEArtJLxuCifXRKC,file-98Sgw4cEArtJLxuCifXRKC,article_360018417351.txt,completed,1.87 KB,1911,2025-10-21 00:14:35,1760969675
file-YCVFaz5vVhP3tS5um4BEJn,file-YCVFaz5vVhP3tS5um4BEJn,article_360018421551.txt,completed,7.42 KB,7596,2025-10-21 00:14:31,1760969671
file-Qra4PjMJiWtQmm5tYpG6Z3,file-Qra4PjMJiWtQmm5tYpG6Z3,article_360019162791.txt,completed,2.56 KB,2625,2025-10-21 00:14:15,1760969655
file-4yFkzzVnkSw8jEYCP4N6YU,file-4yFkzzVnkSw8jEYCP4N6YU,article_360019542511.txt,completed,1.50 KB,1538,2025-10-21 00:14:12,1760969652
file-8qbaoExRw4f3MCJ2wPdqLU,file-8qbaoExRw4f3MCJ2wPdqLU,article_360021584391.txt,completed,1.51 KB,1549,2025-10-21 00:14:08,1760969648
file-8iyQmm37HGnYZzzGG2Qma7,file-8iyQmm37HGnYZzzGG2Qma7,article_360022811672.txt,completed,2.76 KB,2827,2025-10-21 00:14:05,1760969645
file-HWvUNaT8ycQJA4CkFMesZa,file-HWvUNaT8ycQJA4CkFMesZa,article_360022816192.txt,completed,4.71 KB,4828,2025-10-21 00:14:01,1760969641
file-AtbxzASKGKRCiNHKjQEkyu,file-AtbxzASKGKRCiNHKjQEkyu,article_360024015431.txt,completed,901 B,901,2025-10-21 00:13:58,1760969638
file-TTVJK71337miQyj6d82dXr,file-TTVJK71337miQyj6d82dXr,article_360024050912.txt,completed,8.60 KB,8803,2025-10-21 00:13:55,1760969635
file-UgyLvfWBYxvdxNTFFVaDdW,file-UgyLvfWBYxvdxNTFFVaDdW,article_360024051572.txt,completed,14.71 KB,15065,2025-10-21 00:13:52,1760969632
file-QJHDssDL6mt2H6Ja16pmEb,file-QJHDssDL6mt2H6Ja16pmEb,article_360024381452.txt,completed,2.64 KB,2706,2025-10-21 00:13:49,1760969629
file-C2mZaygcjj4Wt8q5UbHjcv,file-C2mZaygcjj4Wt8q5UbHjcv,article_360024789331.txt,completed,1.75 KB,1793,2025-10-21 00:13:46,1760969626
file-16n6YndafaQ5JduFNtZKTn,file-16n6YndafaQ5JduFNtZKTn,article_360024789391.txt,completed,1.25 KB,1276,2025-10-21 00:13:43,1760969623
file-UkZJZf3WWChVamtkT4qJGZ,file-UkZJZf3WWChVamtkT4qJGZ,article_360025042731.txt,completed,7.58 KB,7761,2025-10-21 00:13:40,1760969620
file-N1eFtMEkLbwPBmFEC7hQ6C,file-N1eFtMEkLbwPBmFEC7hQ6C,article_360026771532.txt,completed,3.12 KB,3190,2025-10-21 00:13:37,1760969617
file-Qbj3WSczuQQdfKtdnEXyjB,file-Qbj3WSczuQQdfKtdnEXyjB,article_360027430372.txt,completed,1.79 KB,1829,2025-10-21 00:13:34,1760969614
file-Hi6X6cbpumoZ4JUkKepCd5,file-Hi6X6cbpumoZ4JUkKepCd5,article_360027550872.txt,completed,10.26 KB,10508,2025-10-21 00:13:31,1760969611
file-SA2VYchyageHQ9eU6M7UF3,file-SA2VYchyageHQ9eU6M7UF3,article_360031188751.txt,completed,3.29 KB,3364,2025-10-21 00:13:27,1760969607
file-9A61un9Cdu4PLq1kTWWjtN,file-9A61un9Cdu4PLq1kTWWjtN,article_360031868072.txt,completed,3.74 KB,3829,2025-10-21 00:13:24,1760969604
file-TF4B2fRVRvfXVaJpCcEz1b,file-TF4B2fRVRvfXVaJpCcEz1b,article_360033058131.txt,completed,4.36 KB,4467,2025-10-21 00:13:20,1760969600
file-XxMvtADQfKvsiNdGb7k69R,file-XxMvtADQfKvsiNdGb7k69R,article_360033143572.txt,completed,11.84 KB,12128,2025-10-21 00:13:16,1760969596
file-MyNaJEYWYe6LVY8rmxwsLj,file-MyNaJEYWYe6LVY8rmxwsLj,article_360033837211.txt,completed,1.24 KB,1271,2025-10-21 00:13:13,1760969593
file-8KNr5vZXorWgQcKz6or7aY,file-8KNr5vZXorWgQcKz6or7aY,article_360036287491.txt,completed,3.04 KB,3110,2025-10-21 00:13:10,1760969590
file-1LVkQRoL7qVtqNtY8ES9hx,file-1LVkQRoL7qVtqNtY8ES9hx,article_360036025872.txt,completed,4.41 KB,4511,2025-10-21 00:13:06,1760969586
file-MMbLYYZrNohBF33mkgLxL5,file-MMbLYYZrNohBF33mkgLxL5,article_360036439751.txt,completed,4.64 KB,4756,2025-10-21 00:13:03,1760969583
file-FKwyx3qAoA2PUaZJWqro7S,file-FKwyx3qAoA2PUaZJWqro7S,article_360037744391.txt,completed,3.35 KB,3430,2025-10-21 00:12:59,1760969579
file-ArF7STSAieqd9pH6XzGeES,file-ArF7STSAieqd9pH6XzGeES,article_360038455511.txt,completed,3.46 KB,3542,2025-10-21 00:12:56,1760969576
file-PRgbLUaN7MZ2mYnMvtqz67,file-PRgbLUaN7MZ2mYnMvtqz67,article_360039807132.txt,completed,3.58 KB,3661,2025-10-21 00:12:53,1760969573
file-Q745Sb4zQbi3L1zLtDTqJJ,file-Q745Sb4zQbi3L1zLtDTqJJ,article_360039859812.txt,completed,9.52 KB,9750,2025-10-21 00:12:49,1760969569
file-2hSYwhkDEaAytWL6G5nfJt,file-2hSYwhkDEaAytWL6G5nfJt,article_360040886711.txt,completed,15.44 KB,15814,2025-10-21 00:12:46,1760969566
file-MvQRB2aeFdNPg2haRCBWHp,file-MvQRB2aeFdNPg2haRCBWHp,article_360040489452.txt,completed,6.35 KB,6501,2025-10-21 00:12:43,1760969563
file-Ut5PtnAr9ZgFCtiJgLRsEk,file-Ut5PtnAr9ZgFCtiJgLRsEk,article_360041637131.txt,completed,2.66 KB,2727,2025-10-21 00:12:39,1760969559
file-UgM5XZ9HsaRDJ8zJkqgGyp,file-UgM5XZ9HsaRDJ8zJkqgGyp,article_360041793511.txt,completed,2.90 KB,2974,2025-10-21 00:12:37,1760969557
file-4cVqo9ENEQqTZ7Hr5avhr2,file-4cVqo9ENEQqTZ7Hr5avhr2,article_360041994511.txt,completed,10.22 KB,10470,2025-10-21 00:12:34,1760969554
file-PfH1jWPXy6VdxGE4TnRxXg,file-PfH1jWPXy6VdxGE4TnRxXg,article_360041625852.txt,completed,5.36 KB,5492,2025-10-21 00:12:31,1760969551
file-FDCVfsbhPVt89wQjXVAXkC,file-FDCVfsbhPVt89wQjXVAXkC,article_360041954112.txt,completed,2.37 KB,2431,2025-10-21 00:12:28,1760969548
file-YNNHzzpv2SAHwKGgMwU8Ae,file-YNNHzzpv2SAHwKGgMwU8Ae,article_360042222832.txt,completed,1.33 KB,1362,2025-10-21 00:12:24,1760969544
file-QshR2RLu6WJ17RGFaANDuG,file-QshR2RLu6WJ17RGFaANDuG,article_360042796171.txt,completed,2.66 KB,2720,2025-10-21 00:12:21,1760969541
file-STz61e8HSnLjNENPxwEa6z,file-STz61e8HSnLjNENPxwEa6z,article_360042506332.txt,completed,4.63 KB,4738,2025-10-21 00:12:17,1760969537
file-EHmyBpBKkHEDKVEYnXwnLJ,file-EHmyBpBKkHEDKVEYnXwnLJ,article_360042945411.txt,completed,20.89 KB,21391,2025-10-21 00:12:14,1760969534
file-9EKVdUJbLsYLchem5tSY35,file-9EKVdUJbLsYLchem5tSY35,article_360042992971.txt,completed,4.72 KB,4834,2025-10-21 00:12:11,1760969531
file-XdF1UL9dAdc4wcEyQ9jcpr,file-XdF1UL9dAdc4wcEyQ9jcpr,article_360042594452.txt,completed,4.43 KB,4538,2025-10-21 00:12:07,1760969527
file-4hkDXJNbhanfbXEwM4epPH,file-4hkDXJNbhanfbXEwM4epPH,article_360042844132.txt,completed,6.55 KB,6703,2025-10-21 00:12:03,1760969523
file-Qv9n47p52x2jJdn37SeJdX,file-Qv9n47p52x2jJdn37SeJdX,article_360044221032.txt,completed,8.48 KB,8682,2025-10-21 00:12:00,1760969520
file-5cC5ejtWRMJXTYyUUcXHLB,file-5cC5ejtWRMJXTYyUUcXHLB,article_360044353152.txt,completed,9.33 KB,9559,2025-10-21 00:11:57,1760969517
file-UMRBo8C58E9eybrjfxcKaF,file-UMRBo8C58E9eybrjfxcKaF,article_360046670191.txt,completed,2.57 KB,2629,2025-10-21 00:11:52,1760969512
file-HPh6E399uvVs6YqsXpGLro,file-HPh6E399uvVs6YqsXpGLro,article_360046933831.txt,completed,5.38 KB,5510,2025-10-21 00:11:49,1760969509
file-CXk3yvfEnLkWkBNJPaTwxX,file-CXk3yvfEnLkWkBNJPaTwxX,article_360047389731.txt,completed,1.21 KB,1238,2025-10-21 00:11:46,1760969506
file-HKmM8j3LDoyeLBJJG4AzmL,file-HKmM8j3LDoyeLBJJG4AzmL,article_360049596392.txt,completed,7.24 KB,7417,2025-10-21 00:11:43,1760969503
file-J8S4iQZ4SeTYmXP6B8GvJp,file-J8S4iQZ4SeTYmXP6B8GvJp,article_360050298591.txt,completed,5.54 KB,5668,2025-10-21 00:11:40,1760969500
file-8RzT9reaw443vhorBpG5Wa,file-8RzT9reaw443vhorBpG5Wa,article_360051052931.txt,completed,3.48 KB,3563,2025-10-21 00:11:37,1760969497
file-EXoskG74pGurXP48feNEPk,file-EXoskG74pGurXP48feNEPk,article_360051021892.txt,completed,8.00 KB,8193,2025-10-21 00:11:34,1760969494
file-A3sXRG5h92iXTkpuExEBd4,file-A3sXRG5h92iXTkpuExEBd4,article_360052140411.txt,completed,7.28 KB,7455,2025-10-21 00:11:30,1760969490
file-7EGqE2LYuMNkSG3QW3DQEM,file-7EGqE2LYuMNkSG3QW3DQEM,article_360052396232.txt,completed,9.93 KB,10166,2025-10-21 00:11:26,1760969486
file-FNsD3giS68UstwMkRtCpwt,file-FNsD3giS68UstwMkRtCpwt,article_360052701172.txt,completed,6.53 KB,6689,2025-10-21 00:11:23,1760969483
file-52tdY5SetJeFp7jD83CQxn,file-52tdY5SetJeFp7jD83CQxn,article_360053443971.txt,completed,12.59 KB,12889,2025-10-21 00:11:19,1760969479
file-QXLya3byoWocA4Rux3WBGh,file-QXLya3byoWocA4Rux3WBGh,article_360054510951.txt,completed,15.00 KB,15365,2025-10-21 00:11:15,1760969475
file-ReXPuqDu9mn6JDgzNjFneD,file-ReXPuqDu9mn6JDgzNjFneD,article_360055001692.txt,completed,2.78 KB,2842,2025-10-21 00:11:12,1760969472
file-K6ojCdyjP6JiNp46QZP2EK,file-K6ojCdyjP6JiNp46QZP2EK,article_360056099991.txt,completed,5.44 KB,5569,2025-10-21 00:11:08,1760969468
file-R89x57uZk6dKymtVaAu6od,file-R89x57uZk6dKymtVaAu6od,article_360056471411.txt,completed,3.62 KB,3708,2025-10-21 00:11:05,1760969465
file-9iDsdpvtLmjz1StQdZpT2R,file-9iDsdpvtLmjz1StQdZpT2R,article_360056666092.txt,completed,3.33 KB,3414,2025-10-21 00:11:01,1760969461
file-VPSuavZjJZF3Lru2EUj6Pv,file-VPSuavZjJZF3Lru2EUj6Pv,article_360056965952.txt,completed,2.59 KB,2656,2025-10-21 00:10:58,1760969458
file-HViCYzYofKRgP1RtC34c3v,file-HViCYzYofKRgP1RtC34c3v,article_360057627751.txt,completed,16.17 KB,16563,2025-10-21 00:10:55,1760969455
file-1JjurSA2gRJLYs5epr36wG,file-1JjurSA2gRJLYs5epr36wG,article_360057743571.txt,completed,4.70 KB,4809,2025-10-21 00:10:52,1760969452
file-NpCFymWLrFHTfxHqzTSYet,file-NpCFymWLrFHTfxHqzTSYet,article_360058275271.txt,completed,2.97 KB,3045,2025-10-21 00:10:49,1760969449
file-VwGrEhdTJmhQMGum9Tpbv5,file-VwGrEhdTJmhQMGum9Tpbv5,article_360058481391.txt,completed,6.21 KB,6355,2025-10-21 00:10:46,1760969446
file-JMLoa9a39K3DLfQrQw6MA3,file-JMLoa9a39K3DLfQrQw6MA3,article_360058778512.txt,completed,2.66 KB,2719,2025-10-21 00:10:43,1760969443
file-Fg4HKpzWUESozyJiAnhCrf,file-Fg4HKpzWUESozyJiAnhCrf,article_360061635071.txt,completed,2.23 KB,2279,2025-10-21 00:10:39,1760969439
file-1VjBX9fCujJsX7QTLZrJ3U,file-1VjBX9fCujJsX7QTLZrJ3U,article_360061244692.txt,completed,3.18 KB,3261,2025-10-21 00:10:36,1760969436
file-CgEPdQob1HYtJn1emWCGcY,file-CgEPdQob1HYtJn1emWCGcY,article_4403023325709.txt,completed,1.90 KB,1946,2025-10-21 00:10:34,1760969434
file-16j877Lf2oPqNSfvfWa7s8,file-16j877Lf2oPqNSfvfWa7s8,article_4403852441997.txt,completed,15.65 KB,16028,2025-10-21 00:10:31,1760969431
file-1TqSPedWCBuH2YBwPmxcvY,file-1TqSPedWCBuH2YBwPmxcvY,article_4403970792205.txt,completed,9.69 KB,9922,2025-10-21 00:10:28,1760969428
file-2ZVM3V4uEBoci4Cmh7UN9J,file-2ZVM3V4uEBoci4Cmh7UN9J,article_4404375704205.txt,completed,1.44 KB,1472,2025-10-21 00:10:25,1760969425
file-EwPuVRedudqU2edCPxfBeA,file-EwPuVRedudqU2edCPxfBeA,article_4404441404813.txt,completed,4.43 KB,4541,2025-10-21 00:10:22,1760969422
file-J7sGccSZSYdpnhXMWa1BKq,file-J7sGccSZSYdpnhXMWa1BKq,article_4404875727117.txt,completed,3.73 KB,3815,2025-10-21 00:10:19,1760969419
file-Rr4ceRSMrGbnUvkcizrzjW,file-Rr4ceRSMrGbnUvkcizrzjW,article_4407644351629.txt,completed,22.38 KB,22916,2025-10-21 00:10:16,1760969416
file-4eyAQoyhshtU53W7NJYTRM,file-4eyAQoyhshtU53W7NJYTRM,article_4405840551577.txt,completed,11.14 KB,11405,2025-10-21 00:10:12,1760969412
file-WHQWYHQWoyzsvGBcPb7S8z,file-WHQWYHQWoyzsvGBcPb7S8z,article_4406595405593.txt,completed,5.31 KB,5438,2025-10-21 00:10:08,1760969408
file-LUwEZ7MHhqDd416WzYpySo,file-LUwEZ7MHhqDd416WzYpySo,article_4406901948697.txt,completed,7.11 KB,7279,2025-10-21 00:10:06,1760969406
file-4NkXRtCwbHfVMASv3jFyvV,file-4NkXRtCwbHfVMASv3jFyvV,article_4408431704217.txt,completed,2.23 KB,2282,2025-10-21 00:10:03,1760969403
file-Cg1J7gAvCPpB8xwoS9kiDw,file-Cg1J7gAvCPpB8xwoS9kiDw,article_4408643491737.txt,completed,11.76 KB,12043,2025-10-21 00:10:00,1760969400
file-MgkECya2cq2YL9p39KbeD6,file-MgkECya2cq2YL9p39KbeD6,article_4409777892121.txt,completed,4.12 KB,4218,2025-10-21 00:09:57,1760969397
file-L9BCks4B8NsavgWgrmkT35,file-L9BCks4B8NsavgWgrmkT35,article_4411024444313.txt,completed,1.94 KB,1984,2025-10-21 00:09:54,1760969394
file-CKo6RTUGGMxkCTkRxCXtWN,file-CKo6RTUGGMxkCTkRxCXtWN,article_4417542409369.txt,completed,18.33 KB,18769,2025-10-21 00:09:51,1760969391
file-JqppfKhcCj7WuAx1ByFuHT,file-JqppfKhcCj7WuAx1ByFuHT,article_4425291846809.txt,completed,16.46 KB,16850,2025-10-21 00:09:47,1760969387
file-RQmPoQpXFh6mi3517aEkae,file-RQmPoQpXFh6mi3517aEkae,article_4802849072153.txt,completed,4.60 KB,4707,2025-10-21 00:09:45,1760969385
file-PV944Q3a5sCmYSpmqiDDFw,file-PV944Q3a5sCmYSpmqiDDFw,article_5268471082905.txt,completed,8.29 KB,8488,2025-10-21 00:09:42,1760969382
file-4ijPbfuZAojhJ419oWoTRh,file-4ijPbfuZAojhJ419oWoTRh,article_6084767108633.txt,completed,1.21 KB,1244,2025-10-21 00:09:39,1760969379
file-DPahh2dKyaNZH3HrEgqX6D,file-DPahh2dKyaNZH3HrEgqX6D,article_6845175794457.txt,completed,1.76 KB,1806,2025-10-21 00:09:36,1760969376
file-XfaS9gJbp4K97k4ph3gKF4,file-XfaS9gJbp4K97k4ph3gKF4,article_7457357636249.txt,completed,2.33 KB,2389,2025-10-21 00:09:33,1760969373
file-FtCvyAWMybTEUvAEMW6kmu,file-FtCvyAWMybTEUvAEMW6kmu,article_10391227139865.txt,completed,1.04 KB,1069,2025-10-21 00:09:29,1760969369
file-97ePAXZotgcaRDdjKPNeY4,file-97ePAXZotgcaRDdjKPNeY4,article_11486900748569.txt,completed,17.65 KB,18077,2025-10-21 00:09:26,1760969366
file-7xhPz2EnDSMBLLdsiuXbMo,file-7xhPz2EnDSMBLLdsiuXbMo,article_12020577327513.txt,completed,3.98 KB,4079,2025-10-21 00:09:23,1760969363
file-PD6x36fsbg2mrfFHx9KrgH,file-PD6x36fsbg2mrfFHx9KrgH,article_12695273879321.txt,completed,1.35 KB,1385,2025-10-21 00:09:20,1760969360
file-7wYFPt8FrCesBp4Qf5CDsA,file-7wYFPt8FrCesBp4Qf5CDsA,article_13755946070937.txt,completed,2.87 KB,2935,2025-10-21 00:09:16,1760969356
file-R8LDhq5JUTG9stbsCzPKvm,file-R8LDhq5JUTG9stbsCzPKvm,article_14142369604761.txt,completed,2.29 KB,2343,2025-10-21 00:09:13,1760969353
file-6D8jbHKP1f8MrhV2JoNmpX,file-6D8jbHKP1f8MrhV2JoNmpX,article_16016240985753.txt,completed,9.71 KB,9939,2025-10-21 00:09:10,1760969350
file-XhF1GvQpa7ZMd2CZ8f5f4r,file-XhF1GvQpa7ZMd2CZ8f5f4r,article_16017310297241.txt,completed,717 B,717,2025-10-21 00:09:07,1760969347
file-NYjeEC1wpdbzUka84Std5o,file-NYjeEC1wpdbzUka84Std5o,article_16017378119321.txt,completed,796 B,796,2025-10-21 00:09:03,1760969343
file-PrCXdy15ZnRBTAcyMa3pAQ,file-PrCXdy15ZnRBTAcyMa3pAQ,article_18059786991001.txt,completed,10.28 KB,10527,2025-10-21 00:08:59,1760969339
file-XtDo97YTTaFCj85Y8JewrD,file-XtDo97YTTaFCj85Y8JewrD,article_19477193824281.txt,completed,1.70 KB,1745,2025-10-21 00:08:55,1760969335
file-ABqFWEW2FEwmWwktjoqSc9,file-ABqFWEW2FEwmWwktjoqSc9,article_20031793511193.txt,completed,3.99 KB,4089,2025-10-21 00:08:39,1760969319
